"sample","Time_start","flux_start","fDOY_end","file","flux_source","position","measurement_day_alt","month_alt","year_alt","measurement_day_actual","tag","t0","t1","t2","t3","directon","chamber","chamber_SA_cm2","soil_moisture","notes","measurement_day_altyr","avg_respT","campaign","species","ID_measurement","flux.CO2","flux.CO2_umol","flux.CH4","CH4_CO2","R2.CO2","R2.CH4","p.CO2","p.CH4","fieldnotes","wall_thickness_mm","species_s","ID_mound"
"MD63",1885.42048611111,"2023-09-28 08:46:00",1885.42152777778,"f0081","m","mid","3/01/2007",3,2007,"05/27/2022",1,23.2,23.2,24.3,NA,"N","med",83.32,NA,"Extender","/01/2007",23.5666666666667,"may22","Copto","MD63-1",530.81275778887,530812.75778887,287.206443944055,0.000541069218344392,0.994880335014498,0.988185966241187,4.92954721887579e-106,1.65146571687895e-89,NA,NA,"C. acinaciformis","MD63-may22"
"MD63",1885.4224537037,"2023-09-28 08:46:00",1885.42349537037,"f0081","m","low","3/01/2007",3,2007,"05/27/2022",2,23.1,22.1,29.2,NA,"E","med",83.32,NA,"Extender","/01/2007",24.8,"may22","Copto","MD63-2",449.286593311219,449286.593311219,41.6354216813929,9.26700736261503e-05,0.998774402373275,0.792527373974332,2.76259235409584e-134,7.80227934477967e-33,NA,NA,"C. acinaciformis","MD63-may22"
"MD63",1885.42517361111,"2023-09-28 08:46:00",1885.42621527778,"f0081","m","mid","3/01/2007",3,2007,"05/27/2022",3,27.6,26,26.2,NA,"S","med",83.32,NA,"Extender","/01/2007",26.6,"may22","Copto","MD63-3",927.05950102466,927059.50102466,594.622404042127,0.000641406946787022,0.998804894218014,0.997638523314829,8.7794875542603e-135,2.52107195886732e-121,NA,NA,"C. acinaciformis","MD63-may22"
"MD63",1885.42708333333,"2023-09-28 08:46:00",1885.428125,"f0081","m","low","3/01/2007",3,2007,"05/27/2022",4,29,26.3,26,NA,"W","med",83.32,NA,"Extender","/01/2007",27.1,"may22","Copto","MD63-4",1066.60568353884,1066605.68353884,781.040130918806,0.000732266987671986,0.99470976607348,0.994349280063154,2.19008072287317e-105,4.3969587439641e-104,NA,NA,"C. acinaciformis","MD63-may22"
"MD63",1885.42945601852,"2023-09-28 08:46:00",1885.43049768519,"f0081","m","top","3/01/2007",3,2007,"05/27/2022",5,28.7,26.7,26.6,NA,"","med",83.32,NA,"Extender","/01/2007",27.3333333333333,"may22","Copto","MD63-5",238.817084716837,238817.084716837,136.889666754762,0.000573198801572637,0.996567792395965,0.969250942496661,6.17380991468523e-114,1.33109001262341e-70,NA,NA,"C. acinaciformis","MD63-may22"
"MD63",1885.43165509259,"2023-09-28 08:46:00",1885.43269675926,"f0081","s","0","3/01/2007",3,2007,"05/27/2022",6,27.9,27.5,27.5,NA,"N","lg",183.85,0,"Extender","/01/2007",27.6333333333333,"may22","Copto","MD63-6",224.182288758932,224182.288758932,-63.2514547072972,-0.000282142960790773,0.993066836959755,0.783153131397388,4.01041706850415e-101,2.71467347470727e-32,NA,NA,"C. acinaciformis","MD63-may22"
"MD63",1885.43385416667,"2023-09-28 08:46:00",1885.43489583333,"f0081","s","1","3/01/2007",3,2007,"05/27/2022",7,29.7,27.5,27.6,NA,"N","lg",183.85,12.3,"Extender","/01/2007",28.2666666666667,"may22","Copto","MD63-7",271.866681282754,271866.681282754,-17.0261920062607,-6.26269902804039e-05,0.994272805675722,0.20531368270566,8.10594984660145e-104,5.09796783596483e-06,NA,NA,"C. acinaciformis","MD63-may22"
"MD63",1885.43599537037,"2023-09-28 08:46:00",1885.43703703704,"f0081","s","2","3/01/2007",3,2007,"05/27/2022",8,28.5,28,28,NA,"N","lg",183.85,10.7,"Extender","/01/2007",28.1666666666667,"may22","Copto","MD63-8",386.558838379856,386558.838379856,-51.7513060147186,-0.000133876918276189,0.986261213003755,0.767274478234148,1.58787762550526e-86,1.47485094858747e-30,NA,NA,"C. acinaciformis","MD63-may22"
"MD65",1946.3796875,"2023-09-28 11:19:00",1946.38072916667,"f0083","m","mid","5/01/2007",5,2007,"05/27/2022",1,36,36.3,37.3,NA,"N","med",83.32,NA,"Extender","/01/2007",36.5333333333333,"may22","Nasuti","MD65-1",376.473310978312,376473.310978312,7779.95761127327,0.0206653629471266,0.997967329978836,0.998519033666145,2.74600757862414e-124,1.51826344743545e-130,NA,NA,"N. magnus","MD65-may22"
"MD65",1946.3818287037,"2023-09-28 11:19:00",1946.38287037037,"f0083","m","low","5/01/2007",5,2007,"05/27/2022",2,35.7,31.8,30.8,NA,"E","med",83.32,NA,"Extender","/01/2007",32.7666666666667,"may22","Nasuti","MD65-2",366.877236690344,366877.236690344,6657.1818021339,0.0181455297204846,0.998710047969745,0.998756664567119,2.83529028161737e-133,5.31200824035076e-134,NA,NA,"N. magnus","MD65-may22"
"MD65",1946.38391203704,"2023-09-28 11:19:00",1946.3849537037,"f0083","m","mid","5/01/2007",5,2007,"05/27/2022",3,33.8,31.8,31.2,NA,"S","med",83.32,NA,"Extender","/01/2007",32.2666666666667,"may22","Nasuti","MD65-3",232.839417657662,232839.417657662,4563.75387082215,0.0196004349982189,0.999137955645286,0.999544573815906,8.98279453230885e-143,1.60764686527426e-155,NA,NA,"N. magnus","MD65-may22"
"MD65",1946.38587962963,"2023-09-28 11:19:00",1946.3869212963,"f0083","m","low","5/01/2007",5,2007,"05/27/2022",4,31.8,30.8,31.1,NA,"W","med",83.32,NA,"Extender","/01/2007",31.2333333333333,"may22","Nasuti","MD65-4",148.118488666378,148118.488666378,2689.51586137295,0.0181578672965724,0.940428575516537,0.943880322263661,3.83405419489478e-58,2.45714638613369e-59,NA,NA,"N. magnus","MD65-may22"
"MD65",1946.38796296296,"2023-09-28 11:19:00",1946.38900462963,"f0083","m","top","5/01/2007",5,2007,"05/27/2022",5,31.1,32.1,31.6,NA,"","med",83.32,NA,"Extender","/01/2007",31.6,"may22","Nasuti","MD65-5",134.31005824292,134310.05824292,2521.67615236685,0.0187750358041392,0.996909254119279,0.999053609077111,5.24522461987936e-116,2.15098912364745e-139,NA,NA,"N. magnus","MD65-may22"
"MD65",1946.3900462963,"2023-09-28 11:19:00",1946.39108796296,"f0083","s","0","5/01/2007",5,2007,"05/27/2022",6,40.1,40.4,40.1,NA,"N","lg",183.85,0,"Extender","/01/2007",40.2,"may22","Nasuti","MD65-6",287.750927572954,287750.927572954,-34.8986425333987,-0.000121280729927624,0.99853275510759,0.613647115883018,9.94046826844234e-131,1.70668366552578e-20,NA,NA,"N. magnus","MD65-may22"
"MD65",1946.39236111111,"2023-09-28 11:19:00",1946.39340277778,"f0083","s","1","5/01/2007",5,2007,"05/27/2022",7,37.4,38.8,38.9,NA,"N","lg",183.85,1.2,"Extender","/01/2007",38.3666666666667,"may22","Nasuti","MD65-7",237.152086371369,237152.086371369,-28.808219779394,-0.000121475717208246,0.998251258818676,0.511955454090689,2.92152839354749e-127,7.71205694094782e-16,NA,NA,"N. magnus","MD65-may22"
"MD65",1946.39467592593,"2023-09-28 11:19:00",1946.39571759259,"f0083","s","2","5/01/2007",5,2007,"05/27/2022",8,35.6,34.7,34.3,NA,"N","lg",183.85,0,"","/01/2007",34.8666666666667,"may22","Nasuti","MD65-8",274.288942831998,274288.942831998,-62.6429242373058,-0.000228382973044869,0.987169474489708,0.841615943518756,7.95892810511273e-89,1.38730203275414e-38,NA,NA,"N. magnus","MD65-may22"
"MD58",1734.38935185185,"2023-09-28 11:21:00",1734.39039351852,"f0075","s","0","10/01/2006",10,2006,"05/26/2022",6,43.7,43.7,45.4,NA,"N","lg",183.85,0,"Extender","/01/2006",44.2666666666667,"may22","Nasuti","MD58-6",477.347879031898,477347.879031898,829.309565969933,0.00173732743434797,0.949185558283858,0.952298384071556,9.96885524298923e-46,1.16015852139763e-46,NA,NA,"N. magnus","MD58-may22"
"MD10",317.6234375,"14:57:15",317.624479166667,"f0004","m","mid",NA,NA,NA,"11/14/2022",1,38.8,37.7,37.4,NA,"N","sm",47.78,NA,"",NA,37.9666666666667,"nov22","Ami",NA,13.2553642193711,13255.3642193711,121.329625813488,0.00915324722923717,0.880425371181712,0.988802253490635,9.56807107154964e-44,1.44232267314308e-90,NA,NA,"A. laurensis","MD10-nov22"
"MD10",317.625173611111,"14:59:45",317.626215277778,"f0004","m","low",NA,NA,NA,"11/14/2022",2,38.2,40,40.4,NA,"E","sm",47.78,NA,"",NA,39.5333333333333,"nov22","Ami",NA,54.5387646640993,54538.7646640993,538.569804147719,0.00987499088886108,0.992659305492558,0.996499545502192,6.51376362439867e-99,1.51228340202871e-113,NA,NA,"A. laurensis","MD10-nov22"
"MD10",317.628935185185,"15:05:10",317.629976851852,"f0004","m","low",NA,NA,NA,"11/14/2022",4,41.5,41.6,41.5,NA,"W","sm",47.78,NA,"",NA,41.5333333333333,"nov22","Ami",NA,-99.6001050323874,-99600.1050323874,332.627398964893,-0.00333962899794866,0.990663002732889,0.987697105509369,3.55133935738786e-95,1.15300815716267e-89,NA,NA,"A. laurensis","MD10-nov22"
"MD10",317.63125,"15:08:30",317.632291666667,"f0004","s","2",NA,NA,NA,"11/14/2022",5,45.4,49.3,49.1,NA,"N","lg",183.85,NA,"",NA,47.9333333333333,"nov22","Ami",NA,96.4724340562582,96472.4340562582,-90.8431618378587,-0.000941648904441275,0.992490371528108,0.941287864263615,1.83428719757273e-98,8.1506589749448e-58,NA,NA,"A. laurensis","MD10-nov22"
"MD11",317.605208333333,"14:31:00",317.60625,"f0003","m","mid",NA,NA,NA,"11/14/2022",1,42,42,41.7,NA,"N","med",83.32,NA,"Extender",NA,41.9,"nov22","Nasuti",NA,527.587344079792,527587.344079792,6313.57491240883,0.0119668809027647,0.999461946015529,0.999549747869162,1.49250874972724e-150,4.50359996591516e-154,NA,NA,"N. magnus","MD11-nov22"
"MD11",317.607233796296,"14:33:55",317.608275462963,"f0003","m","low",NA,NA,NA,"11/14/2022",2,38.6,39.9,40,NA,"E","med",83.32,NA,"Extender",NA,39.5,"nov22","Nasuti",NA,490.183794282763,490183.794282763,5471.70846241081,0.0111625649934368,0.999235860057265,0.999319376842227,3.5073729894386e-145,1.7089128521935e-147,NA,NA,"N. magnus","MD11-nov22"
"MD11",317.609259259259,"14:36:50",317.610300925926,"f0003","m","mid",NA,NA,NA,"11/14/2022",3,39.3,38.6,37.7,NA,"S","med",83.32,NA,"Extender",NA,38.5333333333333,"nov22","Nasuti",NA,158.734415362346,158734.415362346,2089.02686701821,0.0131605163395068,0.998396582956158,0.999127008820534,5.63874928272914e-129,5.46210792699913e-141,NA,NA,"N. magnus","MD11-nov22"
"MD11",317.611168981481,"14:39:35",317.612210648148,"f0003","m","low",NA,NA,NA,"11/14/2022",4,37.6,37.8,37.7,NA,"W","med",83.32,NA,"Extender",NA,37.7,"nov22","Nasuti",NA,332.402022444105,332402.022444105,3006.76095490763,0.00904555553783741,0.999121630365298,0.999383866090447,2.12916448960768e-142,1.75409102678756e-149,NA,NA,"N. magnus","MD11-nov22"
"MD11",317.613252314815,"14:42:35",317.614293981481,"f0003","m","top",NA,NA,NA,"11/14/2022",5,39.8,41.3,41.8,NA,"","med",83.32,NA,"Extender",NA,40.9666666666667,"nov22","Nasuti",NA,786.289783410091,786289.783410091,12626.8518662876,0.0160587764621915,0.925216442861039,0.927336203236675,4.96485251617649e-53,1.3403413989053e-53,NA,NA,"N. magnus","MD11-nov22"
"MD11",317.615335648148,"14:45:35",317.616377314815,"f0003","s","2",NA,NA,NA,"11/14/2022",6,40.9,40.1,40.1,NA,"N","lg",183.85,NA,"Extender",NA,40.3666666666667,"nov22","Nasuti",NA,146.470723856183,146470.723856183,-68.0387477062102,-0.000464521140572885,0.995731318663775,0.855826909627733,1.26037600234303e-109,4.82482444315703e-40,NA,NA,"N. magnus","MD11-nov22"
"MD15",317.501909722222,"12:02:15",317.502951388889,"f0000","m","mid",NA,NA,NA,"11/14/2022",1,39.1,38.7,38.8,NA,"N","sm",47.78,NA,"",NA,38.8666666666667,"nov22","Ami",NA,-30.7187823540345,-30718.7823540345,58.122580079346,-0.00189208606674191,0.985426931824163,0.88795868319334,2.32228422426282e-85,4.93345187524493e-45,NA,NA,"A. laurensis","MD15-nov22"
"MD15",317.503935185185,"12:05:10",317.504976851852,"f0000","m","low",NA,NA,NA,"11/14/2022",2,40.1,41,41.6,NA,"E","sm",47.78,NA,"",NA,40.9,"nov22","Ami",NA,39.1372896633349,39137.2896633349,414.024694705283,0.0105787778935841,0.995365578639615,0.995537140115937,3.59457041792253e-109,6.33907908599498e-110,NA,NA,"A. laurensis","MD15-nov22"
"MD15",317.505844907407,"12:07:55",317.506886574074,"f0000","m","mid",NA,NA,NA,"11/14/2022",3,40.7,39.2,38.9,NA,"S","sm",47.78,NA,"",NA,39.6,"nov22","Ami",NA,99.8336095179589,99833.6095179589,124.4290311644,0.00124636414294944,0.947083597262017,0.991709960226493,7.18010551196284e-60,1.64938048783415e-96,NA,NA,"A. laurensis","MD15-nov22"
"MD15",317.50775462963,"12:10:40",317.508796296296,"f0000","m","low",NA,NA,NA,"11/14/2022",4,40.2,40.4,40.2,NA,"W","sm",47.78,NA,"",NA,40.2666666666667,"nov22","Ami",NA,57.6116711021922,57611.6711021922,569.871097786563,0.00989159118081681,0.99539692880347,0.998598882471391,3.89831141614505e-108,1.21931790334764e-131,NA,NA,"A. laurensis","MD15-nov22"
"MD15",317.509895833333,"12:13:45",317.5109375,"f0000","s","0",NA,NA,NA,"11/14/2022",5,48.9,49.7,49,NA,"N","lg",183.85,NA,"",NA,49.2,"nov22","Ami",NA,131.952053074562,131952.053074562,-21.0698451063492,-0.000159678039222651,0.994555502494716,0.401663567857389,8.09964982114405e-105,9.19622308470112e-12,NA,NA,"A. laurensis","MD15-nov22"
"MD15",317.511979166667,"12:16:45",317.513020833333,"f0000","s","1",NA,NA,NA,"11/14/2022",6,50.6,51.9,50.3,NA,"N","lg",183.85,NA,"",NA,50.9333333333333,"nov22","Ami",NA,115.72913895554,115729.13895554,-82.5029061749554,-0.000712896569693228,0.99696046091308,0.912100903576317,2.4525897028321e-116,7.7991381806877e-50,NA,NA,"A. laurensis","MD15-nov22"
"MD15",317.513773148148,"12:19:20",317.514814814815,"f0000","s","2",NA,NA,NA,"11/14/2022",7,47.9,50,49.3,NA,"N","lg",183.85,NA,"",NA,49.0666666666667,"nov22","Ami",NA,130.184638935236,130184.638935236,-39.5745142092867,-0.000303987586653554,0.997915542981275,0.682843740675755,8.62677751546645e-124,2.04106572456393e-24,NA,NA,"A. laurensis","MD15-nov22"
"MD2",317.649131944444,"15:34:15",317.650173611111,"f0005","m","mid",NA,NA,NA,"11/14/2022",1,42.2,43.8,43.8,NA,"N","med",83.32,NA,"",NA,43.2666666666667,"nov22","Copto",NA,1278.73877821636,1278738.77821636,1844.3742516532,0.00144233856286568,0.999262155892503,0.999067031001469,2.59282383220472e-144,1.12300783042123e-139,NA,NA,"C. acinaciformis","MD2-nov22"
"MD2",317.651041666667,"15:37:00",317.652083333333,"f0005","m","low",NA,NA,NA,"11/14/2022",2,42.4,42,40.7,NA,"E","med",83.32,NA,"",NA,41.7,"nov22","Copto",NA,2071.36686111996,2071366.86111996,4901.2108176499,0.00236617226510995,0.996790853799901,0.997025469474975,2.9015602730188e-115,9.17060068921869e-117,NA,NA,"C. acinaciformis","MD2-nov22"
"MD2",317.653009259259,"15:39:50",317.654050925926,"f0005","m","mid",NA,NA,NA,"11/14/2022",3,41.7,44.3,43.9,NA,"S","med",83.32,NA,"",NA,43.3,"nov22","Copto",NA,999.444914664818,999444.914664818,2764.99488033095,0.00276653054086352,0.99944110138168,0.999653081849175,8.41391645488714e-150,3.17416526775152e-159,NA,NA,"C. acinaciformis","MD2-nov22"
"MD2",317.65474537037,"15:42:20",317.655787037037,"f0005","m","low",NA,NA,NA,"11/14/2022",4,42.4,42.6,42,NA,"W","med",83.32,NA,"",NA,42.3333333333333,"nov22","Copto",NA,2324.56317871178,2324563.17871178,7646.0167960148,0.00328922735507324,0.999551721952323,0.999507869891065,7.76506364966451e-156,5.68391678788058e-154,NA,NA,"C. acinaciformis","MD2-nov22"
"MD2",317.658101851852,"15:47:10",317.659143518519,"f0005","m","top",NA,NA,NA,"11/14/2022",5,41.8,41.8,41.4,NA,"","med",83.32,NA,"",NA,41.6666666666667,"nov22","Copto",NA,517.866905181916,517866.905181916,1278.31606836562,0.00246842587463003,0.99295909866149,0.9917688782369,9.76817112775351e-100,1.19225178392752e-96,NA,NA,"C. acinaciformis","MD2-nov22"
"MD2",317.659953703704,"15:49:50",317.66099537037,"f0005","s","2",NA,NA,NA,"11/14/2022",6,45.7,48.5,47.7,NA,"N","lg",183.85,NA,"",NA,47.3,"nov22","Copto",NA,107.723343953852,107723.343953852,-81.1831371127406,-0.000753626225598037,0.99403661269011,0.912454457143047,5.09834635964166e-103,6.49116382739484e-50,NA,NA,"C. acinaciformis","MD2-nov22"
"MD24",318.400810185185,"09:36:40",318.401851851852,"f0002","m","mid",NA,NA,NA,"11/15/2022",1,39.3,38.4,38.2,NA,"N","sm",47.78,NA,"",NA,38.6333333333333,"nov22","Ami",NA,74.2877912679931,74287.7912679931,63.3571932793692,0.000852861448670727,0.976523682903276,0.978523281931602,9.3948988633754e-77,1.56315928276516e-78,NA,NA,"A. laurensis","MD24-nov22"
"MD24",318.402719907407,"09:39:25",318.403761574074,"f0002","m","low",NA,NA,NA,"11/15/2022",2,37.1,38.5,38.4,NA,"E","sm",47.78,NA,"",NA,38,"nov22","Ami",NA,61.6874174026136,61687.4174026136,1058.09808013389,0.01715257543087,0.99764028667118,0.999119656607541,2.436822610211e-121,7.9998963914111e-141,NA,NA,"A. laurensis","MD24-nov22"
"MD24",318.404513888889,"09:42:00",318.405555555556,"f0002","m","mid",NA,NA,NA,"11/15/2022",3,37.5,36.6,36.2,NA,"S","sm",47.78,NA,"",NA,36.7666666666667,"nov22","Ami",NA,33.0229542106289,33022.9542106289,483.574690065777,0.0146435926653144,0.981066541728821,0.99957852262714,3.46138210049737e-80,2.23123273894474e-155,NA,NA,"A. laurensis","MD24-nov22"
"MD24",318.406481481481,"09:44:50",318.407523148148,"f0002","m","low",NA,NA,NA,"11/15/2022",4,36.5,36.5,36.5,NA,"W","sm",47.78,NA,"",NA,36.5,"nov22","Ami",NA,40.9709508481272,40970.9508481272,327.621190198451,0.0079964263317415,0.996247032600283,0.997417159765386,3.59814113537532e-112,1.48666793009868e-119,NA,NA,"A. laurensis","MD24-nov22"
"MD24",318.408680555556,"09:48:00",318.409722222222,"f0002","s","2",NA,NA,NA,"11/15/2022",5,42.8,43.6,43.8,NA,"N","lg",183.85,NA,"",NA,43.4,"nov22","Ami",NA,59.051512593312,59051.512593312,-55.1648082917242,-0.000934181122025518,0.989214823508813,0.859305414008436,2.69913216784806e-92,5.91287534588083e-41,NA,NA,"A. laurensis","MD24-nov22"
"MD25",318.434027777778,"10:24:30",318.435069444444,"f0003","m","mid",NA,NA,NA,"11/15/2022",1,44.7,43.5,45.5,NA,"N","med",83.32,NA,"Extender",NA,44.5666666666667,"nov22","Nasuti",NA,286.358439562345,286358.439562345,1211.56833493122,0.00423095033197875,0.999054083348931,0.998854973772877,6.43130624883277e-141,4.213271948453e-137,NA,NA,"N. magnus","MD25-nov22"
"MD25",318.4359375,"10:27:15",318.436979166667,"f0003","m","low",NA,NA,NA,"11/15/2022",2,43.7,45.2,45.5,NA,"E","med",83.32,NA,"Extender",NA,44.8,"nov22","Nasuti",NA,613.857080279687,613857.080279687,2694.66518073989,0.00438972729533744,0.998953776495195,0.999332460804116,2.06234917870896e-137,2.72308531197125e-146,NA,NA,"N. magnus","MD25-nov22"
"MD25",318.437847222222,"10:30:00",318.438888888889,"f0003","m","mid",NA,NA,NA,"11/15/2022",3,43.4,45.5,44.6,NA,"S","med",83.32,NA,"Extender",NA,44.5,"nov22","Nasuti",NA,230.504070562925,230504.070562925,834.289039406283,0.0036194113074395,0.995022987129184,0.995308650876385,1.36258974469339e-106,9.25279989031776e-108,NA,NA,"N. magnus","MD25-nov22"
"MD25",318.439583333333,"10:32:30",318.440625,"f0003","m","low",NA,NA,NA,"11/15/2022",4,42.8,45.6,45.4,NA,"W","med",83.32,NA,"Extender",NA,44.6,"nov22","Nasuti",NA,222.256468396249,222256.468396249,1082.28484361211,0.00486953136357122,0.998781843350382,0.998372523275693,2.09400705079147e-134,1.11044005647264e-128,NA,NA,"N. magnus","MD25-nov22"
"MD25",318.441550925926,"10:35:20",318.442592592593,"f0003","m","top",NA,NA,NA,"11/15/2022",5,42.2,44,44.6,NA,"","med",83.32,NA,"Extender",NA,43.6,"nov22","Nasuti",NA,190.507757914908,190507.757914908,674.968126202113,0.00354299548527359,0.998295497012343,0.996383808893556,9.10515058770191e-128,6.64405931917849e-113,NA,NA,"N. magnus","MD25-nov22"
"MD25",318.444791666667,"10:40:00",318.445833333333,"f0003","s","2",NA,NA,NA,"11/15/2022",6,51.6,50,50,NA,"N","lg",183.85,NA,"Extender",NA,50.5333333333333,"nov22","Nasuti",NA,148.853892741731,148853.892741731,-62.8624006127977,-0.000422309416669856,0.996495583028262,0.595243566116651,1.59217178004972e-113,1.43904489513592e-19,NA,NA,"N. magnus","MD25-nov22"
"MD26",318.457291666667,"10:58:00",318.458333333333,"f0004","m","mid",NA,NA,NA,"11/15/2022",1,59.1,57.9,57.6,NA,"N","med",83.32,NA,"Extender",NA,58.2,"nov22","Copto",NA,278.231464518257,278231.464518257,1104.14795906924,0.00396845109154356,0.997904250086195,0.997096807448594,1.10310619034454e-123,3.0387486354922e-117,NA,NA,"C. acinaciformis","MD26-nov22"
"MD26",318.459143518519,"11:00:40",318.460185185185,"f0004","m","low",NA,NA,NA,"11/15/2022",2,56.3,55,54.3,NA,"E","med",83.32,NA,"Extender",NA,55.2,"nov22","Copto",NA,2655.26701344827,2655267.01344827,7496.82328603411,0.00282337830736591,0.996970752087392,0.998580347862937,2.10186618328499e-116,2.21720791825909e-131,NA,NA,"C. acinaciformis","MD26-nov22"
"MD26",318.461111111111,"11:03:30",318.462152777778,"f0004","m","mid",NA,NA,NA,"11/15/2022",3,56.1,55.8,55.8,NA,"S","med",83.32,NA,"Extender",NA,55.9,"nov22","Copto",NA,1441.81089846764,1441810.89846764,4002.49221437326,0.00277601745043481,0.974849221333097,0.977379791478249,1.4181672669537e-74,1.13679477747339e-76,NA,NA,"C. acinaciformis","MD26-nov22"
"MD26",318.462905092593,"11:06:05",318.463946759259,"f0004","m","low",NA,NA,NA,"11/15/2022",4,53.5,52.2,51.4,NA,"W","med",83.32,NA,"Extender",NA,52.3666666666667,"nov22","Copto",NA,2723.27119513397,2723271.19513397,4908.25866181168,0.00180233928614305,0.999598583602969,0.999615894182674,2.42599007721218e-156,3.26454871377158e-157,NA,NA,"C. acinaciformis","MD26-nov22"
"MD26",318.464814814815,"11:08:50",318.465856481481,"f0004","m","top",NA,NA,NA,"11/15/2022",5,53.7,52.8,52.9,NA,"","med",83.32,NA,"Extender",NA,53.1333333333333,"nov22","Copto",NA,1495.32772428734,1495327.72428734,4586.10874428318,0.00306695894805861,0.999631941056044,0.999552016090142,4.68322566593475e-158,3.57899753774722e-154,NA,NA,"C. acinaciformis","MD26-nov22"
"MD26",318.466782407407,"11:11:40",318.467824074074,"f0004","s","2",NA,NA,NA,"11/15/2022",6,47,45.2,46,NA,"N","lg",183.85,NA,"Extender",NA,46.0666666666667,"nov22","Copto",NA,109.018993036576,109018.993036576,-73.0145347817992,-0.000669741416133817,0.993148812053875,0.589086081050925,2.81860689149171e-100,2.87475470818821e-19,NA,NA,"C. acinaciformis","MD26-nov22"
"MD27",319.37025462963,"08:52:40",319.371296296296,"f0000","m","mid",NA,NA,NA,"11/16/2022",1,36.3,35.7,35.3,NA,"N","med",83.32,NA,"Extender",NA,35.7666666666667,"nov22","Copto",NA,1132.91037622783,1132910.37622783,2115.27710721008,0.00186711778053721,0.999531141725663,0.999541541902402,2.84261487588122e-153,1.02437197306704e-153,NA,NA,"C. acinaciformis","MD27-nov22"
"MD27",319.372164351852,"08:55:25",319.373206018519,"f0000","m","low",NA,NA,NA,"11/16/2022",2,36.5,38.8,38.9,NA,"E","med",83.32,NA,"Extender",NA,38.0666666666667,"nov22","Copto",NA,1290.79331839926,1290793.31839926,2666.79945232054,0.00206601584801174,0.998926674421594,0.998976102582196,6.60293088312636e-137,7.72880426935546e-138,NA,NA,"C. acinaciformis","MD27-nov22"
"MD27",319.374074074074,"08:58:10",319.375115740741,"f0000","m","mid",NA,NA,NA,"11/16/2022",3,34.5,34.9,34.3,NA,"S","med",83.32,NA,"Extender",NA,34.5666666666667,"nov22","Copto",NA,2047.66617929086,2047666.17929086,3518.12180243891,0.00171811296099899,0.999655110591103,0.999688144939649,2.43070975099484e-159,2.48968695297664e-161,NA,NA,"C. acinaciformis","MD27-nov22"
"MD27",319.375983796296,"09:00:55",319.377025462963,"f0000","m","low",NA,NA,NA,"11/16/2022",4,35.1,35.5,35.6,NA,"W","med",83.32,NA,"Extender",NA,35.4,"nov22","Copto",NA,2682.69335799998,2682693.35799998,5088.72200294547,0.00189687054160348,0.999862403963012,0.999826987464279,1.68976039347181e-177,5.67273547065818e-173,NA,NA,"C. acinaciformis","MD27-nov22"
"MD27",319.37806712963,"09:03:55",319.379108796296,"f0000","m","top",NA,NA,NA,"11/16/2022",5,36,36.6,36.5,NA,"","med",83.32,NA,"Extender",NA,36.3666666666667,"nov22","Copto",NA,495.519183976512,495519.183976512,741.296029689785,0.00149599864881301,0.998667016563572,0.998229627865016,1.26193197530844e-132,5.11140726470745e-127,NA,NA,"C. acinaciformis","MD27-nov22"
"MD27",319.379976851852,"09:06:40",319.381018518519,"f0000","s","2",NA,NA,NA,"11/16/2022",6,38.7,39.6,39.9,NA,"N","lg",183.85,NA,"Extender",NA,39.4,"nov22","Copto",NA,94.8968152149547,94896.8152149547,-0.556613686241121,-5.86546223896252e-06,0.99264342414608,0.000198540703794102,7.18687639362526e-99,0.893361293822204,NA,NA,"C. acinaciformis","MD27-nov22"
"MD36",318.359201388889,"08:36:45",318.360243055556,"f0000","m","mid",NA,NA,NA,"11/15/2022",1,31.8,30,29.8,NA,"N","sm",47.78,NA,"",NA,30.5333333333333,"nov22","Ami",NA,60.2478298628402,60247.8298628402,474.654761342449,0.00787837109524185,0.996919657758482,0.999112530335988,4.49919656331922e-116,1.15451593322993e-140,NA,NA,"A. laurensis","MD36-nov22"
"MD36",318.36099537037,"08:39:20",318.362037037037,"f0000","m","low",NA,NA,NA,"11/15/2022",2,30.4,30.8,30.8,NA,"E","sm",47.78,NA,"",NA,30.6666666666667,"nov22","Ami",NA,86.3011885002121,86301.1885002121,651.20993567698,0.00754578177883818,0.797736578404026,0.993959439997135,2.44545501657204e-33,9.15221655493277e-103,NA,NA,"A. laurensis","MD36-nov22"
"MD36",318.362789351852,"08:41:55",318.363831018519,"f0000","m","mid",NA,NA,NA,"11/15/2022",3,30.4,30.3,30.6,NA,"S","sm",47.78,NA,"",NA,30.4333333333333,"nov22","Ami",NA,39.1620127495638,39162.0127495638,326.002814248122,0.00832446524985499,0.988207903017391,0.997992191603163,1.51753539875724e-89,1.56861519151328e-124,NA,NA,"A. laurensis","MD36-nov22"
"MD36",318.364756944444,"08:44:45",318.365798611111,"f0000","m","low",NA,NA,NA,"11/15/2022",4,31,31,31.2,NA,"W","sm",47.78,NA,"",NA,31.0666666666667,"nov22","Ami",NA,78.4311517044749,78431.1517044749,564.204455691707,0.00719362706565376,0.986020714492129,0.997690535766637,3.49770700657257e-86,9.15121987403662e-122,NA,NA,"A. laurensis","MD36-nov22"
